crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,rank
ProgressivIT,5 Chemin du Tronchon,69570,DARDILLY,43920676400102,0.9761778712272644,CI CO RA,5 CHEMIN DU TRONCHON,DARDILLY,69570,69072,5
PÔLE ADMINISTRATIF DU 69,chemin de la cote,69800,ST PRIEST,42894946500028,0.8460274934768677,CDR LYON PETANQUE...,26 CITE BERLIET,ST PRIEST,69800,69290,1
PÔLE ADMINISTRATIF DU 69,chemin de la cote,69800,ST PRIEST,42538652100032,0.781713604927063,ASS ARC EN CIEL ST PRIEST,2 RUE DE LA CORDIERE,SAINT-PRIEST,69800,69290,2
PÔLE ADMINISTRATIF DU 69,chemin de la cote,69800,ST PRIEST,88780351800018,0.7106766104698181,DANSE ET POLE ATELIER,155 ROUTE DE GRENOBLE,SAINT-PRIEST,69800,69290,3
PÔLE ADMINISTRATIF DU 69,chemin de la cote,69800,ST PRIEST,32984690100018,0.7091729044914246,AGIR POUR ST PRIEST,16 RUE DE LA CORDIERE,SAINT-PRIEST,69800,69290,4
PÔLE ADMINISTRATIF DU 69,chemin de la cote,69800,ST PRIEST,88046031600016,0.6439939141273499,CYCLES BLAIN SAINT PRIEST,218 ROUTE DE GRENOBLE,SAINT-PRIEST,69800,69290,5
Pépinière Duchère,avenue Rosa Parks,69009,LYON 9EME ARRONDISSEMENT,90277642600014,0.6142671704292297,DIRHAM,10 AVENUE ROSA PARKS,LYON,69009,69389,1
Pépinière Duchère,avenue Rosa Parks,69009,LYON 9EME ARRONDISSEMENT,53959526400059,0.4668802320957184,PLMS PRIVATE LABEL MARKETING & SOURCING,51 AVENUE ROSA PARKS,LYON,69009,69389,2
Pépinière Duchère,avenue Rosa Parks,69009,LYON 9EME ARRONDISSEMENT,52803682500016,0.45937487483024597,ASS DE JEUNES SAPEURS POMPIERS DE LYON DUCHERE,357 AVENUE DE CHAMPAGNE,LYON,69009,69389,3
Pépinière Duchère,avenue Rosa Parks,69009,LYON 9EME ARRONDISSEMENT,91120580500011,0.44976699352264404,KSHB CONSULTING,35 AVENUE ROSA PARKS,LYON,69009,69389,4
Pépinière Duchère,avenue Rosa Parks,69009,LYON 9EME ARRONDISSEMENT,89431032500010,0.3580974042415619,SIRET 89431032500010,7 AVENUE ROSA PARKS,LYON,69009,69389,5
Pépinières dEntreprise,1 route de Trévoux,69250,NEUVILLE SUR SAONE,94284429100016,0.6204346418380737,TEEDIA,1 ROUTE DE TREVOUX,NEUVILLE-SUR-SAONE,69250,69143,1
Pépinières dEntreprise,1 route de Trévoux,69250,NEUVILLE SUR SAONE,95170675300021,0.5360440611839294,EDELI,1 ROUTE DE TREVOUX,NEUVILLE-SUR-SAONE,69250,69143,2
Pépinières dEntreprise,1 route de Trévoux,69250,NEUVILLE SUR SAONE,52129746500036,0.4816925823688507,SIRET 52129746500036,1 RUE DE BIRON,NEUVILLE-SUR-SAONE,69250,69143,3
Pépinières dEntreprise,1 route de Trévoux,69250,NEUVILLE SUR SAONE,81959387200032,0.4816925823688507,SIRET 81959387200032,1 RUE DE BIRON,NEUVILLE-SUR-SAONE,69250,69143,4
Pépinières dEntreprise,1 route de Trévoux,69250,NEUVILLE SUR SAONE,41876541800029,0.4156012237071991,ASSOC ENTREPRISES BASSIN LYON NORD,1 RTE DE TREVOUX,NEUVILLE-SUR-SAONE,69250,69143,5
QBE INSURANCE (INTERNATIONAL) LYON,"1 Boulevard Marius Vivier-Merle, Tour SWISS LIFE",69000,LYON,93504193900015,0.04621689021587372,HANDICAP MEDECINE REHABILITATION PHYSIQUE,17 FEUILLAT,LYON,69003,69123,1
QUADIENT INDUSTRIE,7 Chemin des Anciennes Vignes,69410,CHAMPAGNE-AU-MONT-D'OR,37877854200720,0.9977946281433105,QUADIENT FRANCE,11 CHE DES ANCIENNES VIGNES,CHAMPAGNE AU MONT D'OR,69410,69040,1
QUADIENT INDUSTRIE,7 Chemin des Anciennes Vignes,69410,CHAMPAGNE-AU-MONT-D'OR,42395000500029,0.9936674237251282,SIRET 42395000500029,7 CHEMIN DES ANCIENNES VIGNES,CHAMPAGNE-AU-MONT-D'OR,69410,69040,2
QUADIENT INDUSTRIE,7 Chemin des Anciennes Vignes,69410,CHAMPAGNE-AU-MONT-D'OR,53383356200069,0.9640696048736572,GROUPE QUINTESENS RHONE ALPES,CHEMIN DES ANCIENNES VIGNES,CHAMPAGNE-AU-MONT-D'OR,69410,69040,3
QUADIENT INDUSTRIE,7 Chemin des Anciennes Vignes,69410,CHAMPAGNE-AU-MONT-D'OR,80187715000012,0.7534608244895935,BALMONT BOIS,7 CHEMIN DES ANCIENNES VIGNES,CHAMPAGNE-AU-MONT-D'OR,69410,69040,4
QUADIENT INDUSTRIE,7 Chemin des Anciennes Vignes,69410,CHAMPAGNE-AU-MONT-D'OR,89745928500010,0.5496774911880493,LAUGI,7 RUE DE LA MAIRIE,CHAMPAGNE-AU-MONT-D'OR,69410,69040,5
QUALIGAZ,7 Allée SORBIERS,69500,BRON,38279303200154,0.9990610480308533,QUALIGAZ EVONIA,7 ALLEE DES SORBIERS,BRON,69500,69029,1
QUALIGAZ,7 Allée SORBIERS,69500,BRON,44165881200017,0.5146711468696594,ANTALIS,7 RUE COLLOMB,BRON,69500,69029,2
QUALIGAZ,7 Allée SORBIERS,69500,BRON,84433193400019,0.48387566208839417,LICORNE IMMO,9 ALLEE DES SORBIERS,BRON,69500,69029,3
QUALIGAZ,7 Allée SORBIERS,69500,BRON,79378746600010,0.4210453927516937,THE D&CIE IMMO,1 ALLEE DES SORBIERS,BRON,69500,69029,4
QUALIGAZ,7 Allée SORBIERS,69500,BRON,43293240800011,0.38101938366889954,CENTRE COMMERCIAL BRON TERRAILLON,7 RUE LOUIS BLERIOT,BRON,69500,69029,5
Qpark,2 Rue d'Aubigny,69003,LYON,37940782800019,0.6941750049591064,SIRET 37940782800019,27 RUE D'AUBIGNY,LYON,69003,69383,1
Qpark,2 Rue d'Aubigny,69003,LYON,92461078500017,0.6941750049591064,SIRET 92461078500017,29 RUE D'AUBIGNY,LYON,69003,69383,2
Qpark,2 Rue d'Aubigny,69003,LYON,88501994300012,0.6541310548782349,FONTAINEBLEAU,2 RUE TURBIL,LYON,69003,69383,3
Qpark,2 Rue d'Aubigny,69003,LYON,93870346900016,0.647986114025116,SIRET 93870346900016,7 RUE D'AUBIGNY,LYON,69003,69383,4
Qpark,2 Rue d'Aubigny,69003,LYON,93378145200018,0.647986114025116,SIRET 93378145200018,7 RUE D'AUBIGNY,LYON,69003,69383,5
Quincieux Production,Route de Pierre Blanche,69650,QUINCIEUX,51854307900025,0.939250111579895,QUINCIEUX PRODUCTION,LD AU FOILLOT,QUINCIEUX,69650,69163,1
Quincieux Production,Route de Pierre Blanche,69650,QUINCIEUX,88474683500013,0.5578614473342896,ODYSSEY GRAND PARILLY,ROUTE DE CHASSELAY,QUINCIEUX,69650,69163,2
Quincieux Production,Route de Pierre Blanche,69650,QUINCIEUX,98143696700013,0.5470674633979797,SIRET 98143696700013,226 ROUTE DE PIERRE BLANCHE,QUINCIEUX,69650,69163,3
Quincieux Production,Route de Pierre Blanche,69650,QUINCIEUX,94129260900018,0.5107618570327759,SIRET 94129260900018,ROUTE DE PIERRE BLANCHE,QUINCIEUX,69650,69163,4
Quincieux Production,Route de Pierre Blanche,69650,QUINCIEUX,53938089900036,0.34375613927841187,SIRET 53938089900036,14 CHEMIN DE LA GRANDE CHARRIERE,QUINCIEUX,69650,69163,5
R&K TRANSPORT SARL,10 Avenue Docteur Schweitzer,69330,MEYZIEU,81076054600053,0.9998713731765747,R&K TRANSPORT,10 AVENUE DOCTEUR SCHWEITZER,MEYZIEU,69330,69282,1
R&K TRANSPORT SARL,10 Avenue Docteur Schweitzer,69330,MEYZIEU,82231384700037,0.9934358596801758,SOLUTION TRANSPORT EXPRESS,10 AVENUE DOCTEUR SCHWEITZER,MEYZIEU,69330,69282,2
R&K TRANSPORT SARL,10 Avenue Docteur Schweitzer,69330,MEYZIEU,91095425400017,0.9902017712593079,ST2L,65 RUE DU VINGT QUATRE AVRIL 1915,MEYZIEU,69330,69282,3
R&K TRANSPORT SARL,10 Avenue Docteur Schweitzer,69330,MEYZIEU,83998660100012,0.9864569306373596,ORGANISATION DES TRANSPORTEURS ROUTIERS EUROPEENS AUVERGNE RHONE ALPES,9 AVENUE DES PAYS BAS,MEYZIEU,69330,69282,4
R&K TRANSPORT SARL,10 Avenue Docteur Schweitzer,69330,MEYZIEU,43759667900039,0.9829279780387878,LCM,10 AVENUE DOCTEUR SCHWEITZER,MEYZIEU,69330,69282,5
RAA   LYON,10 quai Charles de Gaulle,69006,LYON 6EME ARRONDISSEMENT,77978703500079,0.9838197827339172,12 E REGION:RHONE DROME,10 QUAI CHARLES DE GAULLE,LYON,69006,69386,1
RAA   LYON,10 quai Charles de Gaulle,69006,LYON 6EME ARRONDISSEMENT,78436065300082,0.9308603405952454,CIBTP FRANCE,10 QUAI CHARLES DE GAULLE,LYON,69006,69386,2
RAA   LYON,10 quai Charles de Gaulle,69006,LYON 6EME ARRONDISSEMENT,83404743300026,0.865990400314331,BBI LYON 06,31 RUE TETE D'OR,LYON,69006,69386,3
RAA   LYON,10 quai Charles de Gaulle,69006,LYON 6EME ARRONDISSEMENT,79806119800023,0.7346562743186951,SIRET 79806119800023,105 QUAI CHARLES DE GAULLE,LYON,69006,69386,4
RAA   LYON,10 quai Charles de Gaulle,69006,LYON 6EME ARRONDISSEMENT,48512185900030,0.7346562743186951,SIRET 48512185900030,105 QUAI CHARLES DE GAULLE,LYON,69006,69386,5
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,90861060300015,0.9939740300178528,25 RACINE,16 RUE DES MIMOSAS,DECINES-CHARPIEU,69150,69275,1
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,81492147400023,0.6924625039100647,MJ2G,3 RUE MICHEL SERVET,DECINES-CHARPIEU,69150,69275,2
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,90315698200014,0.515333890914917,NEJP,205 AVENUE JEAN JAURES,DECINES-CHARPIEU,69150,69275,3
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,45108099800029,0.5007730722427368,SYJO,216 AVENUE JEAN JAURES,DECINES-CHARPIEU,69150,69275,4
RACINE,Chemin des Pépinières,69150,DECINES-CHARPIEU,79451537900038,0.47844070196151733,TERELLIA,16 RUE PAUL ET MARC BARBEZAT,DECINES-CHARPIEU,69150,69275,5
RAM LES ALLOUETTES,9 Rue des Alouettes,69008,LYON,91371124800025,0.9936674237251282,SIRET 91371124800025,9 RUE DES ALOUETTES,LYON,69008,69388,1
RAM LES ALLOUETTES,9 Rue des Alouettes,69008,LYON,04007142500017,0.9164370894432068,LES ALOUETTES,9 PASSAGE DES ALOUETTES,LYON,69008,69388,2
RAM LES ALLOUETTES,9 Rue des Alouettes,69008,LYON,39361472200055,0.8261145353317261,SIRET 39361472200055,7 RUE DES ALOUETTES,LYON,69008,69388,3
RAM LES ALLOUETTES,9 Rue des Alouettes,69008,LYON,50833180800016,0.7730613946914673,LES GONES DU CLOS BERCHET,25 RUE VOLNEY,LYON,69008,69388,4
RAM LES ALLOUETTES,9 Rue des Alouettes,69008,LYON,32134809600066,0.7551003694534302,SIRET 32134809600066,17 RUE DES ALOUETTES,LYON,69008,69388,5
RAS INTERIM,68 Avenue Général Leclerc,69100,VILLEURBANNE,38290959600092,0.9980134963989258,RAS 030,68 AVENUE GENERAL LECLERC,VILLEURBANNE,69100,69266,1
RAS INTERIM,10 RUE JEAN MARCUIT,69009,LYON,96950856301206,0.997805655002594,RAS LYON TERTIAIRE,10 RUE JEAN MARCUIT,LYON,69009,69389,1
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,79470553300063,0.9975764155387878,RAS 250,5 RUE DU MONT BLANC,CORBAS,69960,69273,1
RAS INTERIM,28 Rue des Docks,69009,LYON,96950856301222,0.9975191354751587,RAS,28 RUE DES DOCKS,LYON,69009,69389,1
RAS INTERIM,60 Avenue ROCKEFELLER,69008,LYON 8EME ARRONDISSEMENT,91855258900023,0.9937381744384766,SIRET 91855258900023,60 AVENUE ROCKEFELLER,LYON,69008,69388,1
RAS INTERIM,68 Avenue Général Leclerc,69100,VILLEURBANNE,96950856300877,0.9975191354751587,RAS,68 AVENUE GENERAL LECLERC,VILLEURBANNE,69100,69266,2
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,96950856302469,0.9975191354751587,RAS,5 RUE DU MONT BLANC,CORBAS,69960,69273,2
RAS INTERIM,10 RUE JEAN MARCUIT,69009,LYON,81402328900048,0.9973587393760681,RAS 440,10 RUE JEAN MARCUIT,LYON,69009,69389,2
RAS INTERIM,28 Rue des Docks,69009,LYON,43826183600128,0.9968595504760742,RAS 050,28 RUE DES DOCKS,LYON,69009,69389,2
RAS INTERIM,60 Avenue ROCKEFELLER,69008,LYON 8EME ARRONDISSEMENT,44266677200037,0.9937381744384766,SIRET 44266677200037,60 AVENUE ROCKEFELLER,LYON,69008,69388,2
RAS INTERIM,10 RUE JEAN MARCUIT,69009,LYON,82780550800047,0.9968498349189758,RAS 590,10 RUE JEAN MARCUIT,LYON,69009,69389,3
RAS INTERIM,60 Avenue ROCKEFELLER,69008,LYON 8EME ARRONDISSEMENT,51933831300017,0.9937381744384766,SIRET 51933831300017,60 AVENUE ROCKEFELLER,LYON,69008,69388,3
RAS INTERIM,68 Avenue Général Leclerc,69100,VILLEURBANNE,90961407500010,0.9936674237251282,SIRET 90961407500010,68 AVENUE GENERAL LECLERC,VILLEURBANNE,69100,69266,3
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,88195461400015,0.9936674237251282,SIRET 88195461400015,5 RUE DU MONT BLANC,CORBAS,69960,69273,3
RAS INTERIM,28 Rue des Docks,69009,LYON,81402328900048,0.9358495473861694,RAS 440,10 RUE JEAN MARCUIT,LYON,69009,69389,3
RAS INTERIM,10 RUE JEAN MARCUIT,69009,LYON,81795282300042,0.9968498349189758,RAS 470,10 RUE JEAN MARCUIT,LYON,69009,69389,4
RAS INTERIM,60 Avenue ROCKEFELLER,69008,LYON 8EME ARRONDISSEMENT,82205059700043,0.9937381744384766,SIRET 82205059700043,60 AVENUE ROCKEFELLER,LYON,69008,69388,4
RAS INTERIM,68 Avenue Général Leclerc,69100,VILLEURBANNE,83363742400015,0.9729183316230774,RAS,40 RUE DE BRUXELLES,VILLEURBANNE,69100,69266,4
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,32237493500086,0.9659111499786377,RAS,14 RUE MARCEL MERIEUX,CORBAS,69960,69273,4
RAS INTERIM,28 Rue des Docks,69009,LYON,84411515400016,0.9295413494110107,RAS 870,10 RUE JEAN MARCUIT,LYON,69009,69389,4
RAS INTERIM,10 RUE JEAN MARCUIT,69009,LYON,80917431100039,0.9968498349189758,RAS 370,10 RUE JEAN MARCUIT,LYON,69009,69389,5
RAS INTERIM,60 Avenue ROCKEFELLER,69008,LYON 8EME ARRONDISSEMENT,88526233700029,0.9937381744384766,SIRET 88526233700029,60 AVENUE ROCKEFELLER,LYON,69008,69388,5
RAS INTERIM,68 Avenue Général Leclerc,69100,VILLEURBANNE,79048248300019,0.9645845293998718,A.F.I,1 RUE DE LA BASTILLE,VILLEURBANNE,69100,69266,5
RAS INTERIM,5 Rue du Mont-Blanc,69960,CORBAS,96950270700025,0.9266894459724426,COBOLY,5 RUE DU MONT BLANC,CORBAS,69960,69273,5
RAS INTERIM,28 Rue des Docks,69009,LYON,81795282300042,0.9243261218070984,RAS 470,10 RUE JEAN MARCUIT,LYON,69009,69389,5
RAS INTERIM / Lyon,10 RUE JEAN MARCUIT,69009,LYON,96950856301206,0.9975506663322449,RAS LYON TERTIAIRE,10 RUE JEAN MARCUIT,LYON,69009,69389,1
RAS INTERIM / Lyon,10 RUE JEAN MARCUIT,69009,LYON,79470553300048,0.9968044757843018,RAS 250,10 RUE JEAN MARCUIT,LYON,69009,69389,2
RAS INTERIM / Lyon,10 RUE JEAN MARCUIT,69009,LYON,82519270100043,0.9968044757843018,RAS 570,10 RUE JEAN MARCUIT,LYON,69009,69389,3
RAS INTERIM / Lyon,10 RUE JEAN MARCUIT,69009,LYON,81905307500043,0.9965124726295471,RAS 490,10 RUE JEAN MARCUIT,LYON,69009,69389,4
RAS INTERIM / Lyon,10 RUE JEAN MARCUIT,69009,LYON,82346386400046,0.9965124726295471,RAS 520,10 RUE JEAN MARCUIT,LYON,69009,69389,5
RATP DEV RD LYON EXPRESS,190 Rue Antoine Becquerel,69330,MEYZIEU,92523689500023,0.9989748001098633,RD LYON EXPRESS,190 RUE ANTOINE BECQUEREL,MEYZIEU,69330,69282,1
RATP DEV RD LYON EXPRESS,190 Rue Antoine Becquerel,69330,MEYZIEU,48930490700038,0.9859039187431335,TRANSDEV RAIL RHONE,190 RUE ANTOINE BECQUEREL,MEYZIEU,69330,69282,2
RATP DEV RD LYON EXPRESS,190 Rue Antoine Becquerel,69330,MEYZIEU,52273371600131,0.942196786403656,SERL ENERGIES,190 RUE ANTOINE BECQUEREL,MEYZIEU,69330,69282,3
RATP DEV RD LYON EXPRESS,190 Rue Antoine Becquerel,69330,MEYZIEU,38143844900021,0.7219637036323547,GCL,CHEMIN DU RHONE,JONS,69330,69280,4
RATP DEV RD LYON EXPRESS,190 Rue Antoine Becquerel,69330,MEYZIEU,91095425400017,0.6427404880523682,ST2L,65 RUE DU VINGT QUATRE AVRIL 1915,MEYZIEU,69330,69282,5
RB TECHNOLOGIES,3 Chemin du Torey,69340,FRANCHEVILLE,39269259600043,0.9995400905609131,RB TECHNOLOGIES,3 CHEMIN DU TOREY,FRANCHEVILLE,69340,69089,1
RB TECHNOLOGIES,33 Rue Alfred Brinon,69100,VILLEURBANNE,89481848300048,0.9973556995391846,GORILLAS TECHNOLOGIES FRANCE,33 RUE ALFRED BRINON,VILLEURBANNE,69100,69266,1
RB TECHNOLOGIES,33 Rue Alfred Brinon,69100,VILLEURBANNE,43498760800024,0.9865885376930237,DBM TECHNOLOGIES,11 RUE DEDIEU,VILLEURBANNE,69100,69266,2
RB TECHNOLOGIES,3 Chemin du Torey,69340,FRANCHEVILLE,38079847000064,0.9728410243988037,GERONTIM,3 CHEMIN DU TOREY,FRANCHEVILLE,69340,69089,2
RB TECHNOLOGIES,33 Rue Alfred Brinon,69100,VILLEURBANNE,42904327600063,0.9857823848724365,ENVIRONMENTAL FILTRATION TECHNOLOGIES FRANCE HOLDING,40 RUE DE BRUXELLES,VILLEURBANNE,69100,69266,3
RB TECHNOLOGIES,3 Chemin du Torey,69340,FRANCHEVILLE,82882329400024,0.9652899503707886,VET'EYWA,3 CHEMIN DU TOREY,FRANCHEVILLE,69340,69089,3
RB TECHNOLOGIES,33 Rue Alfred Brinon,69100,VILLEURBANNE,95254886500015,0.9835845232009888,GORDHAB TECHNOLOGIES,231 COURS EMILE ZOLA,VILLEURBANNE,69100,69266,4
RB TECHNOLOGIES,3 Chemin du Torey,69340,FRANCHEVILLE,84960300600032,0.9633395075798035,DEFIBIM,3 CHEMIN DU TOREY,FRANCHEVILLE,69340,69089,4
RB TECHNOLOGIES,33 Rue Alfred Brinon,69100,VILLEURBANNE,49524573000033,0.9822300672531128,BROCHIER TECHNOLOGIES,RUE FREDERIC FAYS,VILLEURBANNE,69100,69266,5
RB TECHNOLOGIES,3 Chemin du Torey,69340,FRANCHEVILLE,52482434900020,0.9600176215171814,PROBTECH,3 CHEMIN DU TOREY,FRANCHEVILLE,69340,69089,5
REGIE CARRON Grenette,9 Rue Grenette,69002,LYON 2EME ARRONDISSEMENT,32790870300017,0.9995937943458557,REGIE CARRON,9 RUE GRENETTE,LYON,69002,69382,1
REGIE CARRON Grenette,9 Rue Grenette,69002,LYON 2EME ARRONDISSEMENT,49537016500021,0.9915562868118286,SIRET 49537016500021,9 RUE GRENETTE,LYON,69002,69382,2
REGIE CARRON Grenette,9 Rue Grenette,69002,LYON 2EME ARRONDISSEMENT,31294194100022,0.9915562868118286,SIRET 31294194100022,9 RUE GRENETTE,LYON,69002,69382,3
REGIE CARRON Grenette,9 Rue Grenette,69002,LYON 2EME ARRONDISSEMENT,40477629600034,0.9837977290153503,R.G.L.,9 RUE GROLEE,LYON,69002,69382,4
REGIE CARRON Grenette,9 Rue Grenette,69002,LYON 2EME ARRONDISSEMENT,40883261600036,0.9810276031494141,ORALIA GINON,9 RUE GROLEE,LYON,69002,69382,5
REGIE CARRON Platiere,7 Rue de la Platière,69001,LYON 1ER ARRONDISSEMENT,32790870300025,0.9982739686965942,L'AGENCE BY CARRON,7 RUE DE LA PLATIERE,LYON,69001,69381,1
REGIE CARRON Platiere,7 Rue de la Platière,69001,LYON 1ER ARRONDISSEMENT,75280573900022,0.9915562868118286,SIRET 75280573900022,7 RUE DE LA PLATIERE,LYON,69001,69381,2
REGIE CARRON Platiere,7 Rue de la Platière,69001,LYON 1ER ARRONDISSEMENT,51129175900013,0.9915562868118286,SIRET 51129175900013,7 RUE DE LA PLATIERE,LYON,69001,69381,3
REGIE CARRON Platiere,7 Rue de la Platière,69001,LYON 1ER ARRONDISSEMENT,82954538300012,0.9915562868118286,SIRET 82954538300012,7 RUE DE LA PLATIERE,LYON,69001,69381,4
REGIE CARRON Platiere,7 Rue de la Platière,69001,LYON 1ER ARRONDISSEMENT,98247883600017,0.9516874551773071,7 PLATIERE,7 RUE DE LA PLATIERE,LYON,69001,69381,5
REGIE D'IMMEUBLES BONNEFOY,3 Rue Parmentier,69600,OULLINS,31806938200014,0.9941885471343994,REGIE BCP,3 RUE PARMENTIER (OULLINS),OULLINS-PIERRE-BENITE,69600,69149,1
REGIE D'IMMEUBLES BONNEFOY,3 Rue Parmentier,69600,OULLINS,44887824900011,0.9507438540458679,REGIE PERSONNALISEE THEATRE RENAISSANCE,7 RUE ORSEL,OULLINS-PIERRE-BENITE,69600,69149,2
REGIE D'IMMEUBLES BONNEFOY,3 Rue Parmentier,69600,OULLINS,44857509200011,0.8276053667068481,SYND DES COPROPRIETAIRE 1 3 RUE AMPERE,3 RUE PARMENTIER (OULLINS),OULLINS-PIERRE-BENITE,69600,69149,3
REGIE D'IMMEUBLES BONNEFOY,3 Rue Parmentier,69600,OULLINS,99136310200013,0.7630310654640198,COMMUN IMMEUBLE,29 RUE TUPIN,OULLINS-PIERRE-BENITE,69600,69149,4
REGIE D'IMMEUBLES BONNEFOY,3 Rue Parmentier,69600,OULLINS,93268550600010,0.7539345622062683,APPARTEMENT OULLINS,3 ALLEE DE LA MALLETIERE,OULLINS-PIERRE-BENITE,69600,69149,5
REGIE THIEBAUD,6 Place Bellecour,69002,LYON,31905210600030,0.9998713731765747,REGIE THIEBAUD,6 PLACE BELLECOUR,LYON,69002,69382,1
REGIE THIEBAUD,6 Place Bellecour,69002,LYON,95229590500014,0.9936674237251282,SIRET 95229590500014,6 PLACE BELLECOUR,LYON,69002,69382,2
REGIE THIEBAUD,6 Place Bellecour,69002,LYON,82894434800022,0.9936674237251282,SIRET 82894434800022,6 PLACE BELLECOUR,LYON,69002,69382,3
REGIE THIEBAUD,6 Place Bellecour,69002,LYON,77982490300024,0.9936674237251282,SIRET 77982490300024,6 PLACE BELLECOUR,LYON,69002,69382,4
REGIE THIEBAUD,6 Place Bellecour,69002,LYON,91987226700019,0.9936674237251282,SIRET 91987226700019,6 PLACE BELLECOUR,LYON,69002,69382,5
REGULAR KOLOR,36 Rue Emile Decorps,69100,VILLEURBANNE,81315628800025,0.9936674237251282,SIRET 81315628800025,36 RUE EMILE DECORPS,VILLEURBANNE,69100,69266,1
REGULAR KOLOR,36 Rue Emile Decorps,69100,VILLEURBANNE,30188634700022,0.9936674237251282,SIRET 30188634700022,36 RUE EMILE DECORPS,VILLEURBANNE,69100,69266,2
REGULAR KOLOR,36 Rue Emile Decorps,69100,VILLEURBANNE,89352223500017,0.9797070026397705,JCJ,36 RUE EMILE DECORPS,VILLEURBANNE,69100,69266,3
REGULAR KOLOR,36 Rue Emile Decorps,69100,VILLEURBANNE,52091981200039,0.868651807308197,WIISKILLERKREW,36 RUE EMILE DECORPS,VILLEURBANNE,69100,69266,4
REGULAR KOLOR,36 Rue Emile Decorps,69100,VILLEURBANNE,88906094300020,0.8642347455024719,B&W PROD,36 RUE EMILE DECORPS,VILLEURBANNE,69100,69266,5
RENAUD,52 Chemin de Genas,69800,SAINT-PRIEST,30213541300417,0.9995883107185364,RENAUD,52 CHEMIN DE GENAS,SAINT-PRIEST,69800,69290,1
RENAUD,52 Chemin de Genas,69800,SAINT-PRIEST,83497022000010,0.4550774395465851,BDM,41 RUE CAMILLE DESMOULINS,SAINT-PRIEST,69800,69290,2
RENAUD,52 Chemin de Genas,69800,SAINT-PRIEST,34455434000028,0.39396288990974426,EMPACK,52 ROUTE DE LYON,SAINT-PRIEST,69800,69290,3
RENAUD,52 Chemin de Genas,69800,SAINT-PRIEST,79821825100014,0.31848928332328796,LES CAILLOUX BLANC SAINT PRIEST ST CREPIN,72 RUE AMBROISE PARE,SAINT-PRIEST,69800,69290,4
RENAUD,52 Chemin de Genas,69800,SAINT-PRIEST,84903872400019,0.2676970064640045,MODL,48 CHEMIN DE GENAS,SAINT-PRIEST,69800,69290,5
RENAULT CHRETIEN ET CONSTANT,5 Route de Brignais,69160,TASSIN-LA-DEMI-LUNE,42224794000014,0.9993614554405212,ESPACE TASSIN,5 ROUTE DE BRIGNAIS,TASSIN-LA-DEMI-LUNE,69160,69244,1
RENAULT CHRETIEN ET CONSTANT,5 Route de Brignais,69160,TASSIN-LA-DEMI-LUNE,85395046700011,0.9965255856513977,CHRETIEN,170 RUE JOLIOT CURIE,TASSIN-LA-DEMI-LUNE,69160,69244,2
RENAULT CHRETIEN ET CONSTANT,5 Route de Brignais,69160,TASSIN-LA-DEMI-LUNE,38097512800022,0.9786220192909241,RECOLIN BLARDON JEAN ET GILBERT,5 ROUTE DE BRIGNAIS,TASSIN-LA-DEMI-LUNE,69160,69244,3
RENAULT CHRETIEN ET CONSTANT,5 Route de Brignais,69160,TASSIN-LA-DEMI-LUNE,92146264400011,0.7733103036880493,INDIVISION LETHIEC PICOTIN,5 AVENUE DE LA CONSTELLATION,TASSIN-LA-DEMI-LUNE,69160,69244,4
RENAULT CHRETIEN ET CONSTANT,5 Route de Brignais,69160,TASSIN-LA-DEMI-LUNE,30232480100042,0.711384117603302,SIRET 30232480100042,7 ROUTE DE BRIGNAIS,TASSIN-LA-DEMI-LUNE,69160,69244,5
RENAULT RETAIL GROUP,5 RUE SAINT SIMON,69009,LYON 9EME ARRONDISSEMENT,31221230101714,0.996940016746521,RENAULT RETAIL GROUP,8 RUE SAINT SIMON,LYON,69009,69389,1
RENAULT RETAIL GROUP,5 RUE SAINT SIMON,69009,LYON 9EME ARRONDISSEMENT,31221230100963,0.9927338361740112,RENAULT RETAIL GROUP,IMPASSE PAQUET MEREL,LYON,69009,69389,2
RENAULT RETAIL GROUP,5 RUE SAINT SIMON,69009,LYON 9EME ARRONDISSEMENT,31221230100476,0.9880428314208984,RENAULT RETAIL GROUP LYON NORD,4 RUE SAINT SIMON,LYON,69009,69389,3
RENAULT RETAIL GROUP,5 RUE SAINT SIMON,69009,LYON 9EME ARRONDISSEMENT,31221230101409,0.9853349924087524,RENAULT RETAIL GROUP,75 AV 25EME RGT TIRAILLEURS SENEGALAIS,LYON 9EME,69009,69389,4
RENAULT RETAIL GROUP,5 RUE SAINT SIMON,69009,LYON 9EME ARRONDISSEMENT,41069981300052,0.9724852442741394,BOSTON RETAIL PRODUCTS BV,12 QUAI DU COMMERCE,LYON,69009,69389,5
