crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,candidate_state,candidate_last_treatment_date,rank,shap
SMEG FRANCE CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,33045834000057,0.9565386772155762,FG INOX,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-30 15:50:55,3,
SMEG FRANCE CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,38495689200309,0.9459876418113708,FEDEX LOGISTICS SERVICES,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-30 06:01:23,4,
SMEG FRANCE CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,97350535701885,0.9377858638763428,TNT,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 02:40:45,5,
SMEG France,83 Rue Marcel Mérieux,69960,CORBAS,34408301900085,0.9989521503448486,SMEG,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 10:48:43,1,
SMEG France,83 Rue Marcel Mérieux,69960,CORBAS,34408301900069,0.9923802614212036,SMEG FRANCE,11 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 10:48:42,2,
SMEG France,83 Rue Marcel Mérieux,69960,CORBAS,97350535701885,0.9773762226104736,TNT,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 02:40:45,3,
SMEG France,83 Rue Marcel Mérieux,69960,CORBAS,33045834000057,0.9561586380004883,FG INOX,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-30 15:50:55,4,
SMEG France,83 Rue Marcel Mérieux,69960,CORBAS,38495689200309,0.9555038213729858,FEDEX LOGISTICS SERVICES,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-30 06:01:23,5,
SOCIETE MODERNE D'ISOLATION,33 Route de Lyon,69960,CORBAS,33245542700028,0.9998779296875,SOCIETE MODERNE D'ISOLATION,33 ROUTE DE LYON,CORBAS,69960,69273,FERME,2025-10-09 17:36:21,1,
SOCIETE MODERNE D'ISOLATION,33 Route de Lyon,69960,CORBAS,05781296800998,0.9960792660713196,SMI SOCIETE MODERNE D'ISOLATION,33 ROUTE DE LYON,CORBAS,69960,69273,OUVERT,2025-04-24 11:26:37,2,
SOCIETE MODERNE D'ISOLATION,33 Route de Lyon,69960,CORBAS,38816962500026,0.9560336470603943,MAJIM,33 RTE DE LYON,CORBAS,69960,69273,FERME,2025-01-23 02:26:10,3,
SOCIETE MODERNE D'ISOLATION,33 Route de Lyon,69960,CORBAS,79130141900010,0.9394270181655884,EOZIA,33 ROUTE DE LYON,CORBAS,69960,69273,FERME,2025-02-15 02:14:00,4,
SOCIETE MODERNE D'ISOLATION,33 Route de Lyon,69960,CORBAS,44007757600021,0.9374056458473206,SEFIS,33 RTE DE LYON,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,5,
SOLY IMPORT,51 Rue Marcel Merieux,69960,CORBAS,77983234400070,0.9999066591262817,SOLY IMPORT,51 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-01-14 03:18:44,1,
SOLY IMPORT,51 Rue Marcel Merieux,69960,CORBAS,77983234400088,0.99968421459198,SOLY IMPORT,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 15:57:53,2,
SOLY IMPORT,51 Rue Marcel Merieux,69960,CORBAS,87955528200018,0.9947448968887329,SOLY FROST HOLDING,51 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-09-01 10:49:59,3,
SOLY IMPORT,51 Rue Marcel Merieux,69960,CORBAS,49122827600029,0.9502653479576111,DU PETIT BOIS,51 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-11-13 16:35:59,4,
SOLY IMPORT,51 Rue Marcel Merieux,69960,CORBAS,80253160800015,0.9213170409202576,BAFILCO,51 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 00:13:08,5,
SOPINVEST,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,50829414700055,0.9994392991065979,SOPINVEST,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 09:01:52,1,
SOPINVEST,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,84955409200015,0.9902920126914978,A ET L,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 02:10:56,2,
SOPINVEST,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,82299922300024,0.9802911281585693,BCC,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-06 02:31:49,3,
SOPINVEST,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,33352047600156,0.9791649580001831,BOURGOGNE FRANCHE COMTE AUTOMATISMES,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-09-25 14:10:20,4,
SOPINVEST,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,90266841700014,0.977627694606781,AURYX BY AWAGROUP,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-06-08 02:07:54,5,
STAT Corbas,38 Avenue du 24 Août 1944,69960,CORBAS,32902163800229,0.9994786381721497,STAT,38 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2025-01-25 03:05:15,1,
STAT Corbas,38 Avenue du 24 Août 1944,69960,CORBAS,32902163800088,0.9945381283760071,STAT,RUE DU CARREAU,CORBAS,69960,69273,FERME,2025-02-12 02:28:08,2,
STAT Corbas,38 Avenue du 24 Août 1944,69960,CORBAS,79192333700012,0.46022289991378784,ARAUCANIA,AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2025-02-07 02:21:14,3,
STAT Corbas,38 Avenue du 24 Août 1944,69960,CORBAS,79347420600018,0.4136463701725006,LE NOUVEAU PAYSAGE SERVICES,AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 07:07:59,4,
STAT Corbas,38 Avenue du 24 Août 1944,69960,CORBAS,52314131500029,0.4042258560657501,EGL,17 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 08:03:58,5,
Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,91016759200013,0.9888461232185364,SABEXTRA,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-28 02:59:44,1,
Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,01675055600165,0.986943244934082,ETABLISSEMENTS G. BOUTILLON,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-18 02:07:03,2,
Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,79422623300037,0.9845995306968689,SABEKO LYON,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-02 02:22:49,3,
Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,91034831700017,0.9442140460014343,CNP,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-07-22 05:17:53,4,
Sabeco,92 Avenue des Bruyères,69150,DECINES CHARPIEU,80019655200031,0.9352414608001709,INFINITICS,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-02-01 02:38:44,5,
Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,97250156300035,0.991898775100708,ENTREPRISE SIMONETTI,167 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 12:07:12,1,
Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,47893595000012,0.7190119028091431,ALPAYA,171 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 11:22:37,2,
Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,94273320500010,0.5629870891571045,EURO PARE BRISE + LYON,51 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-05-23 05:15:42,3,
Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,53137307400016,0.5474485158920288,VOILA,227 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 05:05:48,4,
Simonetti,167 avenue Franklin Roosevelt,69150,DECINES CHARPIEU,97050240700012,0.4912334084510803,FRANCIA HOVAL,AV FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,5,
Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,43339808800024,0.9994658827781677,SIRENE,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-19 02:13:24,1,
Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,81354046500016,0.9520480036735535,ENERIS DEVELOPPEMENT,84 AV DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-02-03 02:44:44,2,
Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,81473046100013,0.8795309066772461,BRUNVERT,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-28 02:08:41,3,
Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,81371053000011,0.776560366153717,UP SIGN,84 AV DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,4,
Sirene SAS,84 Avenue des Bruyères,69150,DECINES CHARPIEU,95399912500016,0.7595879435539246,CM 23,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-02-06 02:18:43,5,
Sitiv Corbas,PLACE CHARLES-JOCTEUR,69960,CORBAS,80774024600010,0.8442142009735107,COR.BAL.TRAD.,PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2025-01-29 02:31:06,1,
Sitiv Corbas,PLACE CHARLES-JOCTEUR,69960,CORBAS,21690273400088,0.8374248743057251,MAISON DE SANTE,PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2024-03-30 03:35:58,2,
Sitiv Corbas,PLACE CHARLES-JOCTEUR,69960,CORBAS,51085000100023,0.8358052372932434,CORBAS RUNNING,1 PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2024-03-30 15:11:24,3,
Sitiv Corbas,PLACE CHARLES-JOCTEUR,69960,CORBAS,81436747000014,0.829790472984314,LE CHOEURBASIEN !,PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2024-03-30 07:07:29,4,
Sitiv Corbas,PLACE CHARLES-JOCTEUR,69960,CORBAS,82115901900024,0.8137127757072449,CORBAS PATISS',PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2024-03-30 10:26:26,5,
Stryker Corporation,85 Avenue des Bruyères,69150,DECINES-CHARPIEU,93754655400018,0.8356558680534363,SERF TECHNOLOGIES,85 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-06-11 14:26:30,1,
Stryker Corporation,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,79009806500044,0.8115032315254211,ISTA SECG,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 14:19:03,1,
Stryker Corporation,85 Avenue des Bruyères,69150,DECINES-CHARPIEU,50195086900021,0.7461254596710205,MENIX,85 AV DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,2,
Stryker Corporation,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,79779881600014,0.38822638988494873,CARANSIERA,16 RUE DE VERDUN,DECINES-CHARPIEU,69150,69275,FERME,2024-03-29 23:30:41,2,
Stryker Corporation,85 Avenue des Bruyères,69150,DECINES-CHARPIEU,79926766100012,0.5434610247612,SERF EXTREMITIES,85 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-16 02:58:15,3,
Stryker Corporation,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,81520155300014,0.3330817222595215,RENESOLA FRANCE SPV1,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,FERME,2025-02-07 02:27:32,3,
Stryker Corporation,85 Avenue des Bruyères,69150,DECINES-CHARPIEU,83246703900026,0.5300299525260925,MENIX,85 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-02-10 02:14:00,4,
Stryker Corporation,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,67201637500111,0.31523042917251587,SECR,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,4,
Stryker Corporation,85 Avenue des Bruyères,69150,DECINES-CHARPIEU,47797108900040,0.3586430251598358,L.H.P.,9 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 07:01:08,5,
Stryker Corporation,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,97350450900058,0.2567274868488312,SERF,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-23 03:20:35,5,
TECNIPLAST FRANCE,37 RUE EMILE ZOLA,69150,DECINES,45126922900048,0.9999115467071533,TECNIPLAST FRANCE,37 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-05 02:09:28,1,
TECNIPLAST FRANCE,37 RUE EMILE ZOLA,69150,DECINES,30119018700015,0.9710822105407715,TECHNO CHEMIE FRANCE,RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,2,
TECNIPLAST FRANCE,37 RUE EMILE ZOLA,69150,DECINES,33130803100045,0.9641794562339783,COPELAND FRANCE,61 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,3,
TECNIPLAST FRANCE,37 RUE EMILE ZOLA,69150,DECINES,96650222100031,0.9410205483436584,COPELAND FRANCE,61 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,FERME,2025-02-06 02:25:09,4,
TECNIPLAST FRANCE,37 RUE EMILE ZOLA,69150,DECINES,80125053100101,0.8908630609512329,BRANDT FRANCE,31 RUE WILSON,DECINES-CHARPIEU,69150,69275,FERME,2025-05-23 17:27:24,5,
TRANS GROUPAGE EXPRESS,8 Avenue de l’Industrie,69960,CORBAS,53278720700036,0.9997946619987488,T.G.E,8 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,OUVERT,2024-03-30 06:15:16,1,
TRANS GROUPAGE EXPRESS,8 Avenue de l’Industrie,69960,CORBAS,93868146700016,0.9857432246208191,D&M EXPRESS,18 RUE MARCEL CERDAN,CORBAS,69960,69273,OUVERT,2025-02-05 05:21:11,2,
TRANS GROUPAGE EXPRESS,8 Avenue de l’Industrie,69960,CORBAS,93122956100010,0.9764828681945801,ELINE EXPRESS,4 IMPASSE JACQUES PREVERT,CORBAS,69960,69273,OUVERT,2024-07-22 17:27:15,3,
TRANS GROUPAGE EXPRESS,8 Avenue de l’Industrie,69960,CORBAS,47978680800010,0.9761812686920166,CENTRE EXPRESS LIMOUSIN 69,AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2025-07-04 14:16:58,4,
TRANS GROUPAGE EXPRESS,8 Avenue de l’Industrie,69960,CORBAS,58595026400069,0.9704551100730896,GROUPE MULTI TRANSPORTS,AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-30 02:43:44,5,
TRANSPORTS FRIGORIFIQUES DU VIVARAIS,24 Avenue du 24 Août 1944,69960,CORBAS,53112426100029,0.9983198046684265,VIVARAIS LYON,26 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2025-02-02 02:09:35,1,
TRANSPORTS FRIGORIFIQUES DU VIVARAIS,24 Avenue du 24 Août 1944,69960,CORBAS,90113494000013,0.9702062606811523,V TREX TRANSPORTS,18 AVENUE DE LA VILLERME,CORBAS,69960,69273,FERME,2024-03-30 14:12:07,2,
TRANSPORTS FRIGORIFIQUES DU VIVARAIS,24 Avenue du 24 Août 1944,69960,CORBAS,40161108200017,0.9647563099861145,TRANSERVICE,24 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2025-02-10 02:23:57,3,
TRANSPORTS FRIGORIFIQUES DU VIVARAIS,24 Avenue du 24 Août 1944,69960,CORBAS,38403315500035,0.9483109712600708,G.T.I. LOGISTIQUE,24 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2025-02-08 02:20:34,4,
TRANSPORTS FRIGORIFIQUES DU VIVARAIS,24 Avenue du 24 Août 1944,69960,CORBAS,01655107900078,0.9369938373565674,PADIJOU,24 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 05:11:50,5,
Timcod Rhone-Alpes,40 route de Lyon,69960,CORBAS,48048580400037,0.9880521297454834,APLISTORE,40 ROUTE DE LYON,CORBAS,69960,69273,OUVERT,2025-02-18 02:17:00,1,
Timcod Rhone-Alpes,40 route de Lyon,69960,CORBAS,79452887700044,0.921141505241394,SOGEQUIP INDUSTRIES ET SOLUTIONS,40 ROUTE DE LYON,CORBAS,69960,69273,FERME,2024-06-27 12:17:38,2,
Timcod Rhone-Alpes,40 route de Lyon,69960,CORBAS,48889457700045,0.8995754718780518,CEME PROCESS INDUSTRIEL,40 RTE DE LYON,CORBAS,69960,69273,FERME,2025-02-07 02:21:14,3,
Timcod Rhone-Alpes,40 route de Lyon,69960,CORBAS,96050098100050,0.873537003993988,CEME CERNIAUT,40 ROUTE DE LYON,CORBAS,69960,69273,OUVERT,2024-03-30 15:35:26,4,
Timcod Rhone-Alpes,40 route de Lyon,69960,CORBAS,87805985600020,0.8668383359909058,B.C.D.,40 ROUTE DE LYON,CORBAS,69960,69273,OUVERT,2024-03-30 04:39:10,5,
UNIVERSAL ARCHERY,81 Rue Elisée Reclus,69150,DECINES-CHARPIEU,81280940800014,0.9995303153991699,UNIVERSAL ARCHERY,81 RUE ELISEE RECLUS,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-17 03:18:56,1,
UNIVERSAL ARCHERY,81 Rue Elisée Reclus,69150,DECINES-CHARPIEU,80053604700023,0.9550355076789856,RHONE ALPES AUVERGNE CARRELAGE,81 RUE ELISEE RECLUS,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 00:30:32,2,
UNIVERSAL ARCHERY,81 Rue Elisée Reclus,69150,DECINES-CHARPIEU,21690275900010,0.9379011988639832,MAIRIE,PLACE ROGER SALENGRO,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-15 02:15:08,3,
UNIVERSAL ARCHERY,81 Rue Elisée Reclus,69150,DECINES-CHARPIEU,39902465200238,0.9342966675758362,RECORD PORTES AUTOMATIQUES,81 RUE ELISEE RECLUS,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 15:32:46,4,
UNIVERSAL ARCHERY,81 Rue Elisée Reclus,69150,DECINES-CHARPIEU,48802039700037,0.9315760135650635,SCHEM'ELEC,81 RUE ELISEE RECLUS,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-30 02:22:39,5,
VIGNAL SYSTEMS,19 AVENUE DU 24 AOUT 1944,69960,CORBAS,45032486800030,0.9998881816864014,VIGNAL SYSTEMS,19 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2025-02-18 02:16:03,1,
VIGNAL SYSTEMS,19 AVENUE DU 24 AOUT 1944,69960,CORBAS,45032486800022,0.9994930028915405,VIGNAL SYSTEMS,IMPASSE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 09:58:05,2,
VIGNAL SYSTEMS,19 AVENUE DU 24 AOUT 1944,69960,CORBAS,81265702100026,0.9979323148727417,VIGNAL IMMO,19 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2024-03-30 12:18:10,3,
VIGNAL SYSTEMS,19 AVENUE DU 24 AOUT 1944,69960,CORBAS,45032486800048,0.9976860284805298,VIGNAL SYSTEMS,12 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,OUVERT,2025-04-06 02:06:11,4,
VIGNAL SYSTEMS,19 AVENUE DU 24 AOUT 1944,69960,CORBAS,95752556100040,0.9961506128311157,SESALY,19 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2025-01-24 03:00:51,5,
